"TIME","GEO","WAT_PROC","WAT_SRC","UNIT","Value","Flag and Footnotes"
"2018","Malta","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for construction","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for construction","Fresh groundwater","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for services","Fresh surface water","Million cubic metres","0.00",""
"2018","Malta","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Malta","Water abstraction for services","Fresh groundwater","Million cubic metres","0.50","e"
"2018","Malta","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant","1.03","e"
"2018","Malta","Water abstraction for private households","Fresh surface water","Million cubic metres","1.37","e"
"2018","Malta","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant","2.83","e"
"2018","Malta","Water abstraction for private households","Fresh groundwater","Million cubic metres","1.00","e"
"2018","Malta","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant","2.06","e"
"2018","Malta","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2018","Malta","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Malta","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2018","Malta","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Malta","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2018","Malta","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Malta","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2018","Malta","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Netherlands","Total gross abstraction","Fresh surface water","Million cubic metres","6,905.59",""
"2018","Netherlands","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant","400.75",""
"2018","Netherlands","Total gross abstraction","Fresh groundwater","Million cubic metres","1,187.79",""
"2018","Netherlands","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant","68.93",""
"2018","Netherlands","Water abstraction for public water supply","Fresh surface water","Million cubic metres","488.76",""
"2018","Netherlands","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant","28.36",""
"2018","Netherlands","Water abstraction for public water supply","Fresh groundwater","Million cubic metres","823.44",""
"2018","Netherlands","Water abstraction for public water supply","Fresh groundwater","Cubic metres per inhabitant","47.79",""
"2018","Netherlands","Water abstraction for agriculture","Fresh surface water","Million cubic metres","76.83",""
"2018","Netherlands","Water abstraction for agriculture","Fresh surface water","Cubic metres per inhabitant","4.46",""
"2018","Netherlands","Water abstraction for agriculture","Fresh groundwater","Million cubic metres","225.34",""
"2018","Netherlands","Water abstraction for agriculture","Fresh groundwater","Cubic metres per inhabitant","13.08",""
"2018","Netherlands","Water abstraction for agriculture - irrigation","Fresh surface water","Million cubic metres","68.16",""
"2018","Netherlands","Water abstraction for agriculture - irrigation","Fresh surface water","Cubic metres per inhabitant","3.96",""
"2018","Netherlands","Water abstraction for agriculture - irrigation","Fresh groundwater","Million cubic metres","198.18",""
"2018","Netherlands","Water abstraction for agriculture - irrigation","Fresh groundwater","Cubic metres per inhabitant","11.50",""
"2018","Netherlands","Water abstraction for agriculture - aquaculture","Fresh surface water","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for agriculture - aquaculture","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for agriculture - aquaculture","Fresh groundwater","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for agriculture - aquaculture","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for mining and quarrying","Fresh surface water","Million cubic metres","0.80",""
"2018","Netherlands","Water abstraction for mining and quarrying","Fresh surface water","Cubic metres per inhabitant","0.05",""
"2018","Netherlands","Water abstraction for mining and quarrying","Fresh groundwater","Million cubic metres","0.05",""
"2018","Netherlands","Water abstraction for mining and quarrying","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for manufacturing industry","Fresh surface water","Million cubic metres","2,315.57",""
"2018","Netherlands","Water abstraction for manufacturing industry","Fresh surface water","Cubic metres per inhabitant","134.38",""
"2018","Netherlands","Water abstraction for manufacturing industry","Fresh groundwater","Million cubic metres","132.27",""
"2018","Netherlands","Water abstraction for manufacturing industry","Fresh groundwater","Cubic metres per inhabitant","7.68",""
"2018","Netherlands","Water abstraction for manufacturing industry - cooling","Fresh surface water","Million cubic metres","2,251.59",""
"2018","Netherlands","Water abstraction for manufacturing industry - cooling","Fresh surface water","Cubic metres per inhabitant","130.67",""
"2018","Netherlands","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Million cubic metres","62.73",""
"2018","Netherlands","Water abstraction for manufacturing industry - cooling","Fresh groundwater","Cubic metres per inhabitant","3.64",""
"2018","Netherlands","Water abstraction for production of electricity - cooling","Fresh surface water","Million cubic metres","3,376.53",""
"2018","Netherlands","Water abstraction for production of electricity - cooling","Fresh surface water","Cubic metres per inhabitant","195.95",""
"2018","Netherlands","Water abstraction for production of electricity - cooling","Fresh groundwater","Million cubic metres","3.94",""
"2018","Netherlands","Water abstraction for production of electricity - cooling","Fresh groundwater","Cubic metres per inhabitant","0.23",""
"2018","Netherlands","Water abstraction for construction","Fresh surface water","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for construction","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for construction","Fresh groundwater","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for construction","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for services","Fresh surface water","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for services","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for services","Fresh groundwater","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for services","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for private households","Fresh surface water","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for private households","Fresh surface water","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction for private households","Fresh groundwater","Million cubic metres","0.00",""
"2018","Netherlands","Water abstraction for private households","Fresh groundwater","Cubic metres per inhabitant","0.00",""
"2018","Netherlands","Water abstraction - net","Fresh surface water","Million cubic metres",":",""
"2018","Netherlands","Water abstraction - net","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Netherlands","Water abstraction - net","Fresh groundwater","Million cubic metres",":",""
"2018","Netherlands","Water abstraction - net","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Netherlands","Water returned without use","Fresh surface water","Million cubic metres",":",""
"2018","Netherlands","Water returned without use","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Netherlands","Water returned without use","Fresh groundwater","Million cubic metres",":",""
"2018","Netherlands","Water returned without use","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Austria","Total gross abstraction","Fresh surface water","Million cubic metres",":",""
"2018","Austria","Total gross abstraction","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Austria","Total gross abstraction","Fresh groundwater","Million cubic metres",":",""
"2018","Austria","Total gross abstraction","Fresh groundwater","Cubic metres per inhabitant",":",""
"2018","Austria","Water abstraction for public water supply","Fresh surface water","Million cubic metres",":",""
"2018","Austria","Water abstraction for public water supply","Fresh surface water","Cubic metres per inhabitant",":",""
"2018","Austria","Water abstraction for public water supply","Fresh groundwater","Million cubic metres",":",""
